"policy_file","rule_id","comparison_type","attribute_path","policy_value","rule_value","match_type","score_contribution"
"policy1.json","BR_TEST_02","Policy-Only (Count2)","rule.charges.outcome.forceDropReasonId","","","N/A","0"
"policy1.json","BR_TEST_02","Policy-Only (Count2)","rule.charges.outcome.genericAdditionalText","","","N/A","0"
"policy1.json","BR_TEST_02","Policy-Only (Count2)","rule.charges.outcome.informationClaimNote","","","N/A","0"
"policy1.json","BR_TEST_02","Policy-Only (Count2)","rule.charges.outcome.new_field","True","","N/A","0"
"policy1.json","BR_TEST_02","Policy-Only (Count2)","rule.charges.outcome.nextClassStatus","","","N/A","0"
"policy1.json","BR_TEST_02","Policy-Only (Count2)","rule.charges.outcome.overrideLegacyRuleId","","","N/A","0"
"policy1.json","BR_TEST_02","Policy-Only (Count2)","rule.charges.outcome.userOverrideAvailable","","","N/A","0"
"policy1.json","BR_TEST_02","Policy-Only (Count2)","rule.charges.pcpSpecialty","","","N/A","0"
"policy1.json","BR_TEST_02","Policy-Only (Count2)","rule.charges.placeOfService","","","N/A","0"
"policy1.json","BR_TEST_02","Policy-Only (Count2)","rule.charges.placeOfServiceFromCharge","","","N/A","0"
"policy1.json","BR_TEST_02","Policy-Only (Count2)","rule.charges.procedureCode","","","N/A","0"
"policy1.json","BR_TEST_02","Policy-Only (Count2)","rule.charges.providerNetworkStatus","","","N/A","0"
"policy1.json","BR_TEST_02","Policy-Only (Count2)","rule.charges.referringProviderSpecialty","","","N/A","0"
"policy1.json","BR_TEST_02","Policy-Only (Count2)","rule.charges.revenueCode","","","N/A","0"
"policy1.json","BR_TEST_02","Policy-Only (Count2)","rule.charges.revenueCodeFromCharge","","","N/A","0"
"policy1.json","BR_TEST_02","Policy-Only (Count2)","rule.charges.therapyChargeType","","","N/A","0"
"policy1.json","BR_TEST_02","Policy-Only (Count2)","rule.payer.insurancePackage.claimRuleCategory","","","N/A","0"
"policy1.json","BR_TEST_02","Policy-Only (Count2)","rule.payer.insurancePackage.claimRuleId","","","N/A","0"
"policy1.json","BR_TEST_02","Policy-Only (Count2)","rule.ruleMetaData.billingGroup.claimType","","","N/A","0"
"policy1.json","BR_TEST_02","Policy-Only (Count2)","rule.ruleMetaData.billingGroup.healthCareClaimType","","","N/A","0"
"policy1.json","BR_TEST_02","Policy-Only (Count2)","rule.ruleMetaData.brid","","","N/A","0"
"policy1.json","BR_TEST_02","Policy-Only (Count2)","rule.ruleMetaData.claimAmount","","","N/A","0"
"policy1.json","BR_TEST_02","Policy-Only (Count2)","rule.ruleMetaData.claimRuleCategory","","","N/A","0"
"policy1.json","BR_TEST_02","Policy-Only (Count2)","rule.ruleMetaData.claimRuleId","","","N/A","0"
"policy1.json","BR_TEST_02","Policy-Only (Count2)","rule.ruleMetaData.claimRuleType","","","N/A","0"
"policy1.json","BR_TEST_02","Policy-Only (Count2)","rule.ruleMetaData.effectiveDate","","","N/A","0"
"policy1.json","BR_TEST_02","Policy-Only (Count2)","rule.ruleMetaData.expirationDate","","","N/A","0"
"policy1.json","BR_TEST_02","Policy-Only (Count2)","rule.ruleMetaData.id","","","N/A","0"
"policy1.json","BR_TEST_02","Policy-Only (Count2)","rule.ruleMetaData.lineOfBusiness","","","N/A","0"
"policy1.json","BR_TEST_02","Policy-Only (Count2)","rule.ruleMetaData.referralAuthorization.authorizationNumber","","","N/A","0"
"policy1.json","BR_TEST_02","Policy-Only (Count2)","rule.ruleMetaData.requestType","","","N/A","0"
"policy1.json","BR_TEST_02","Policy-Only (Count2)","rule.ruleMetaData.requesterCategory","","","N/A","0"
"policy1.json","BR_TEST_02","Policy-Only (Count2)","rule.ruleMetaData.ruleCriteria.action","","","N/A","0"
"policy1.json","BR_TEST_02","Policy-Only (Count2)","rule.ruleMetaData.ruleCriteria.allowManualOverride","","","N/A","0"
"policy1.json","BR_TEST_02","Policy-Only (Count2)","rule.ruleMetaData.ruleCriteria.applyToAllUsersForService","","","N/A","0"
"policy1.json","BR_TEST_02","Policy-Only (Count2)","rule.ruleMetaData.ruleCriteria.businessReason.explanation","UnitedHealthcare reimbursement policies align with CMS guidelines and require accurate coding and modifier usage to ensure proper reimbursement. The policy is subject to change and updates are published accordingly.","","N/A","0"
"policy1.json","BR_TEST_02","Policy-Only (Count2)","rule.ruleMetaData.ruleCriteria.businessReason.impact","Claims without valid two-digit ambulance modifiers will be denied.","","N/A","0"
"policy1.json","BR_TEST_02","Policy-Only (Count2)","rule.ruleMetaData.ruleCriteria.documentDate","","","N/A","0"
"policy1.json","BR_TEST_02","Policy-Only (Count2)","rule.ruleMetaData.ruleCriteria.nextClaimStatus","","","N/A","0"
"policy1.json","BR_TEST_02","Policy-Only (Count2)","rule.ruleMetaData.ruleId","","","N/A","0"
"policy1.json","BR_TEST_02","Policy-Only (Count2)","rule.ruleMetaData.ruleStatus","","","N/A","0"
"policy1.json","BR_TEST_02","Policy-Only (Count2)","rule.ruleMetaData.ruleVersion","","","N/A","0"
"policy1.json","BR_TEST_02","Policy-Only (Count2)","rule.ruleMetaData.serviceDate","","","N/A","0"
"policy1.json","BR_TEST_02","Policy-Only (Count2)","rule.ruleMetaData.transferredBy","","","N/A","0"
"policy1.json","BR_TEST_03","Common (Count1)","rule.charges.placeOfService","","21","Mismatch","0"
"policy1.json","BR_TEST_03","Common (Count1)","rule.charges.revenueCode","","0360","Mismatch","0"
"policy1.json","BR_TEST_03","Common (Count1)","rule.ruleMetaData.payor","Aetna","United","Mismatch","0"
"policy1.json","BR_TEST_03","Common (Count1)","rule.ruleMetaData.type","Reimbursement Policy","Facility Policy","Mismatch","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.BSSGChargeType","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.attendingProviderSpecialty","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.bilateralSurgeryFlag","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.chargeAmountPerUnit","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.chargeCount","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.chargeFromDate","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.chargeLineAmount","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.chargeOutputLabel","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.chargeOutstandingAmount","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.chargeTelehealthStatus","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.chargeToDate","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.cptCode","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.cptCodeFromCharge","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.diagnosisCode","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.diagnosisCodeFromCharge","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.diagnosisCodePointer","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.diagnosisCodeType","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.emergencyCheckBox","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.familyPlanningChargeLine","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.feeScheduled","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.modifier","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.modifierFromCharge","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.outcome.action","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.outcome.allowManualOverride","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.outcome.attachmentStub","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.outcome.attachmentType","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.outcome.codingGuidelines","UnitedHealthcare considers only Ambulance Suppliers eligible for reimbursement of ambulance services reported with HCPCS codes A0821 and A822 Non-Ambulance Suppliers should report CPT and/or HCPCS codes outside this range. Ambulance transportation claims must include a valid two-digit origin and destination modifier as per CMS guidelines. The letter ""X"" as an intermediate stop...","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.outcome.errorText","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.outcome.fixText","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.outcome.forceDrop","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.outcome.forceDropReasonId","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.outcome.genericAdditionalText","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.outcome.informationClaimNote","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.outcome.new_field","True","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.outcome.nextClassStatus","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.outcome.overrideLegacyRuleId","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.outcome.userOverrideAvailable","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.pcpSpecialty","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.placeOfServiceFromCharge","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.procedureCode","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.providerNetworkStatus","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.providerSpecialty","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.referringProviderSpecialty","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.revenueCodeFromCharge","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.charges.therapyChargeType","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.payer.insurancePackage.claimRuleCategory","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.payer.insurancePackage.claimRuleId","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.ruleMetaData.billingGroup.claimType","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.ruleMetaData.billingGroup.healthCareClaimType","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.ruleMetaData.brid","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.ruleMetaData.claimAmount","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.ruleMetaData.claimRuleCategory","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.ruleMetaData.claimRuleId","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.ruleMetaData.claimRuleType","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.ruleMetaData.effectiveDate","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.ruleMetaData.expirationDate","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.ruleMetaData.id","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.ruleMetaData.lineOfBusiness","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.ruleMetaData.referralAuthorization.authorizationNumber","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.ruleMetaData.requestType","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.ruleMetaData.requesterCategory","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.ruleMetaData.ruleCriteria.action","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.ruleMetaData.ruleCriteria.allowManualOverride","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.ruleMetaData.ruleCriteria.applyToAllUsersForService","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.ruleMetaData.ruleCriteria.businessReason.explanation","UnitedHealthcare reimbursement policies align with CMS guidelines and require accurate coding and modifier usage to ensure proper reimbursement. The policy is subject to change and updates are published accordingly.","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.ruleMetaData.ruleCriteria.businessReason.impact","Claims without valid two-digit ambulance modifiers will be denied.","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.ruleMetaData.ruleCriteria.documentDate","","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.ruleMetaData.ruleCriteria.keyInformation","Reimbursement applies only to Ambulance Suppliers reporting 0000 codes A0021 and A0225 - A0999. Non-Ambulance Suppliers will not be reimbursed for ambulance services. Ambulance transportation claims require a valid two-digit origin and destination modifier; claims without valid modifiers will be denied. The letter 'A' is an intermediate stop modifier used in the second position. If in the first position, the claim will be denied. Services such as surgery, surgery, aftercare, outpatient, etc. and might differential are...","","N/A","0"
"policy1.json","BR_TEST_03","Policy-Only (Count2)","rule.ruleMetaData.ruleCriteria.nextClaimStatus","","","N/A","0"
